% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=579650, Mon Feb 24 16:43:30 2025
1 14 -0.012023168630833525 -0.0021874211684952106 0.002722168861456387 0.012988943060753766 0.9737053962511735 0.9832673539511196 0.9885505252317311 0.9937555406379777 0.9943664529194988 0.994438026457936 0.9961440824521067 0.9965767155124055 0.9968138335909287 0.9970084775448905 0.9974650434831608 0.9978726543652475 0.9979271015851167 0.998447361360556 0.9986831074578074 0.9988921716656864 0.9993024411170948 0.9996212381666466 0.9998228872112903 0.9999196226143273 1.0001323013337011 1.0003349888015964 1.0006123166396284 1.0013526317115096 1.001824404274608 1.0023531160186725 1.0078808244945183 1.0094276760439198 1.0196665647234597 1.023161931691877 1.0290723317659667
2 28 -0.012023168630833525 -0.0021874211684952106 0.002722168861456387 0.012988943060753766 0.9737053962511735 0.9832673539511196 0.9885505252317311 0.9937555406379777 0.9943664529194988 0.994438026457936 0.9961440824521067 0.9965767155124055 0.9968138335909287 0.9970084775448905 0.9974650434831608 0.9978726543652475 0.9979271015851167 0.998447361360556 0.9986831074578074 0.9988921716656864 0.9993024411170948 0.9996212381666466 0.9998228872112903 0.9999196226143273 1.0001323013337011 1.0003349888015964 1.0006123166396284 1.0013526317115096 1.001824404274608 1.0023531160186725 1.0078808244945183 1.0094276760439198 1.0196665647234597 1.023161931691877 1.0290723317659667
3 42 -0.012023168630833525 -0.0021874211684952106 0.002722168861456387 0.012988943060753766 0.9737053962511735 0.9832673539511196 0.9885505252317311 0.9937555406379777 0.9943664529194988 0.994438026457936 0.9961440824521067 0.9965767155124055 0.9968138335909287 0.9970084775448905 0.9974650434831608 0.9978726543652475 0.9979271015851167 0.998447361360556 0.9986831074578074 0.9988921716656864 0.9993024411170948 0.9996212381666466 0.9998228872112903 0.9999196226143273 1.0001323013337011 1.0003349888015964 1.0006123166396284 1.0013526317115096 1.001824404274608 1.0023531160186725 1.0078808244945183 1.0094276760439198 1.0196665647234597 1.023161931691877 1.0290723317659667
4 56 -0.012023168630833525 -0.0021874211684952106 0.002722168861456387 0.012988943060753766 0.9737053962511735 0.9832673539511196 0.9885505252317311 0.9937555406379777 0.9943664529194988 0.994438026457936 0.9961440824521067 0.9965767155124055 0.9968138335909287 0.9970084775448905 0.9974650434831608 0.9978726543652475 0.9979271015851167 0.998447361360556 0.9986831074578074 0.9988921716656864 0.9993024411170948 0.9996212381666466 0.9998228872112903 0.9999196226143273 1.0001323013337011 1.0003349888015964 1.0006123166396284 1.0013526317115096 1.001824404274608 1.0023531160186725 1.0078808244945183 1.0094276760439198 1.0196665647234597 1.023161931691877 1.0290723317659667
5 70 -0.012023168630833525 -0.0021874211684952106 0.002722168861456387 0.012988943060753766 0.9737053962511735 0.9832673539511196 0.9885505252317311 0.9937555406379777 0.9943664529194988 0.994438026457936 0.9961440824521067 0.9965767155124055 0.9968138335909287 0.9970084775448905 0.9974650434831608 0.9978726543652475 0.9979271015851167 0.998447361360556 0.9986831074578074 0.9988921716656864 0.9993024411170948 0.9996212381666466 0.9998228872112903 0.9999196226143273 1.0001323013337011 1.0003349888015964 1.0006123166396284 1.0013526317115096 1.001824404274608 1.0023531160186725 1.0078808244945183 1.0094276760439198 1.0196665647234597 1.023161931691877 1.0290723317659667
6 84 -0.012023168630833525 -0.0021874211684952106 0.002722168861456387 0.012988943060753766 0.9737053962511735 0.9832673539511196 0.9885505252317311 0.9937555406379777 0.9943664529194988 0.994438026457936 0.9961440824521067 0.9965767155124055 0.9968138335909287 0.9970084775448905 0.9974650434831608 0.9978726543652475 0.9979271015851167 0.998447361360556 0.9986831074578074 0.9988921716656864 0.9993024411170948 0.9996212381666466 0.9998228872112903 0.9999196226143273 1.0001323013337011 1.0003349888015964 1.0006123166396284 1.0013526317115096 1.001824404274608 1.0023531160186725 1.0078808244945183 1.0094276760439198 1.0196665647234597 1.023161931691877 1.0290723317659667
7 98 -0.012023168630833525 -0.0021874211684952106 0.002722168861456387 0.012988943060753766 0.9737053962511735 0.9832673539511196 0.9885505252317311 0.9937555406379777 0.9943664529194988 0.994438026457936 0.9961440824521067 0.9965767155124055 0.9968138335909287 0.9970084775448905 0.9974650434831608 0.9978726543652475 0.9979271015851167 0.998447361360556 0.9986831074578074 0.9988921716656864 0.9993024411170948 0.9996212381666466 0.9998228872112903 0.9999196226143273 1.0001323013337011 1.0003349888015964 1.0006123166396284 1.0013526317115096 1.001824404274608 1.0023531160186725 1.0078808244945183 1.0094276760439198 1.0196665647234597 1.023161931691877 1.0290723317659667
8 112 -0.012023168630833525 -0.0021874211684952106 0.002722168861456387 0.012988943060753766 0.9737053962511735 0.9832673539511196 0.9885505252317311 0.9937555406379777 0.9943664529194988 0.994438026457936 0.9961440824521067 0.9965767155124055 0.9968138335909287 0.9970084775448905 0.9974650434831608 0.9978726543652475 0.9979271015851167 0.998447361360556 0.9986831074578074 0.9988921716656864 0.9993024411170948 0.9996212381666466 0.9998228872112903 0.9999196226143273 1.0001323013337011 1.0003349888015964 1.0006123166396284 1.0013526317115096 1.001824404274608 1.0023531160186725 1.0078808244945183 1.0094276760439198 1.0196665647234597 1.023161931691877 1.0290723317659667
9 126 -0.012023168630833525 -0.0021874211684952106 0.002722168861456387 0.012988943060753766 0.9737053962511735 0.9832673539511196 0.9885505252317311 0.9937555406379777 0.9943664529194988 0.994438026457936 0.9961440824521067 0.9965767155124055 0.9968138335909287 0.9970084775448905 0.9974650434831608 0.9978726543652475 0.9979271015851167 0.998447361360556 0.9986831074578074 0.9988921716656864 0.9993024411170948 0.9996212381666466 0.9998228872112903 0.9999196226143273 1.0001323013337011 1.0003349888015964 1.0006123166396284 1.0013526317115096 1.001824404274608 1.0023531160186725 1.0078808244945183 1.0094276760439198 1.0196665647234597 1.023161931691877 1.0290723317659667
10 140 -0.012023168630833525 -0.0021874211684952106 0.002722168861456387 0.012988943060753766 0.9737053962511735 0.9832673539511196 0.9885505252317311 0.9937555406379777 0.9943664529194988 0.994438026457936 0.9961440824521067 0.9965767155124055 0.9968138335909287 0.9970084775448905 0.9974650434831608 0.9978726543652475 0.9979271015851167 0.998447361360556 0.9986831074578074 0.9988921716656864 0.9993024411170948 0.9996212381666466 0.9998228872112903 0.9999196226143273 1.0001323013337011 1.0003349888015964 1.0006123166396284 1.0013526317115096 1.001824404274608 1.0023531160186725 1.0078808244945183 1.0094276760439198 1.0196665647234597 1.023161931691877 1.0290723317659667
