% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=579650, Mon Feb 24 16:43:30 2025, <python>{}</python>
1 14 0.00916414614591736 0 0 0.009167797595219643 0.009158552847239468 0.009188608570374384 0.009134365321304006 0.009172682149173064 0.009186134840145127 0.009146468119832754 0.009146909157765835 0.009189606104054997 0.009161101006376408 0.009145843286494912 0.009166368129053106 0.009158646274851462 0.009144655950935398 0.009125171520285627 0.009138039912511598 0.009138056377227338 0.009159389123159088 0.009124680211747938 0.009137018342481996 0.00916680889818284 0.009168785012264447 0.00913157143686674 0.009115994323000705 0.009164836504431475 0.009153894598628651 0.009161315316064914 0.009157358979647232 0.009175854273313635 0.00909032728532872 0.009164630940996732
2 28 0.008741795559734583 0 0 0.008733231165422873 0.008681468072293702 0.00876558979578938 0.008682263695237547 0.008747278928751944 0.008764668622274352 0.008681179326289555 0.00872079268372969 0.00882129029842964 0.008738686927712723 0.008695318499254237 0.008769234216085338 0.008725859465715698 0.008734438925033946 0.008696540277622023 0.008728238321513464 0.008707670578622446 0.008738547489599548 0.008686877041128433 0.008697922426582436 0.008729949508979297 0.008808680639713361 0.008688917862837884 0.008700803595996518 0.008721929181974829 0.008722810542797582 0.008705030631830285 0.00871272645618472 0.008732712312424307 0.008680896935480771 0.008767433647192971
3 42 0.008509441835871994 0 0 0.008486635094922652 0.00847432013688216 0.008529194059943556 0.008434753169008597 0.008496543353497872 0.008525757595092292 0.008401231538625122 0.008463766715690609 0.008601390633730718 0.008516061102236846 0.008460067262451548 0.008545973830878332 0.008495067304171782 0.008479490707614787 0.008497994645090698 0.008470276052919395 0.008524830611471176 0.008480812154463014 0.008432479236542173 0.008467828577498343 0.008488896872535314 0.008569300526609503 0.008509549359394087 0.00845376133658977 0.008500274742814173 0.008435812940849746 0.008474870974898078 0.008477369434794272 0.008477578187286824 0.008440899087876527 0.008536469569951586
4 56 0.008543690795438383 0 0 0.008545920870238201 0.008520300485596863 0.008557884926428774 0.00846502682369303 0.008528500240343054 0.008587443402463132 0.008443524384279014 0.008478226943169529 0.008655285981335303 0.008526224582596852 0.008532880727741537 0.008547244968217042 0.008526295275801243 0.008517359369530575 0.00854211780952556 0.008501013380227766 0.008621081540442417 0.008532239425013244 0.008467992380936857 0.00847897643431699 0.008495579233900149 0.008582168364716146 0.00854279386401411 0.008493705136891015 0.008521265429856179 0.008459719634688051 0.008510035475115718 0.008504318421375317 0.008556596702271215 0.00843341406741331 0.008534804049763705
5 70 0.008604698530063737 0 0 0.008590969137004342 0.008601028364782354 0.00866703602589679 0.008475210612589984 0.008550594130002823 0.008630620459642682 0.008514026625479046 0.008513663329954122 0.008712963800487123 0.0085579226067229 0.008677672996041408 0.00863311626157061 0.008532762488063264 0.008560047761913396 0.008650166439944621 0.00856164973023384 0.008691224729562366 0.008599638230712437 0.008517709674244995 0.008561759652917049 0.008557591814325858 0.00865039276177816 0.008610489145807794 0.008562305285908496 0.00858305306185729 0.008516961322145987 0.008569846526143291 0.00856450256729682 0.008601121892191262 0.008467271684098119 0.008593761696150864
6 84 0.008792501080179198 0 0 0.008755844052664755 0.00874519721721794 0.008862767062999813 0.00867384167299932 0.00876301360437276 0.008834733872855209 0.008682889775299584 0.00870466980399669 0.008924933645794471 0.00874121722807052 0.008943713234219828 0.008850673744544896 0.008699542352280378 0.008746563188777094 0.00893595580418948 0.008740756547487646 0.008872972647862626 0.008763980262770806 0.00867706763273167 0.008767920648462883 0.008715489550607245 0.008826786592596362 0.0087730814056273 0.008740861638693854 0.008759597927856924 0.00869099774579428 0.008762727118595345 0.008733673263748711 0.008781891087887999 0.008655329609905674 0.008753323754939906
7 98 0.008924980410799626 0 0 0.008877865567462421 0.00884015034419312 0.00897784148834074 0.00881959077194794 0.008893423541322566 0.008942091841703982 0.008820023925834997 0.008832973858916867 0.009075441253635186 0.008856077918313353 0.009131158184449498 0.00904332048533504 0.008863944512698674 0.008878827583517337 0.009080450265939372 0.008889150251512313 0.00898156080095462 0.008890330550359562 0.008802944967653941 0.008920380947720977 0.008848029406642824 0.008925720088411339 0.008891460286740191 0.008857856387235049 0.00890025683186667 0.008794821684929132 0.008893022708494404 0.008880086775529225 0.008906901253627083 0.008780674590109349 0.008857622286860696
8 112 0.009144132632292414 0 0 0.009069099643236394 0.009088781439005293 0.009249880891218776 0.009050835947148107 0.009115470426735545 0.009160493315886373 0.009048974619978412 0.009031924490703 0.009261829242857787 0.009062388772085215 0.009366451989107353 0.009285776884319096 0.009073622100243428 0.009057158195151136 0.009397953988023717 0.009116252357401369 0.009201570574437273 0.009095631067550996 0.009009589436092078 0.009124110451141823 0.009083746172138852 0.00911984641061818 0.009142942532136173 0.009080038227927325 0.00914413958099025 0.009017605794535909 0.009074102240770923 0.009086645496091141 0.009134674727140128 0.009023047109978772 0.009092755712662303
9 126 0.009076040269651647 0 0 0.008997568155853704 0.008971413401730043 0.009152676454415518 0.00898427801453395 0.009037680458798025 0.009048578635080242 0.008982060241019245 0.008963217743488669 0.00919758616760271 0.00900774736175012 0.009325850426912693 0.009214977232010214 0.009020300418391351 0.009001721296072551 0.009372173881839266 0.009038716996582277 0.009120953760486902 0.009030729291168674 0.008947255474873274 0.009068341415736578 0.009036707237389044 0.009038952830542136 0.009059209869075074 0.009009408974156792 0.009077498685219749 0.008899677283958614 0.009018080044273484 0.009019878693342795 0.009065526751066411 0.008898229238108376 0.009042838989213235
10 140 0.00925395749486171 0 0 0.009144047673878502 0.009154405757047339 0.009318637076531591 0.009142536730473428 0.009237279564711109 0.009249212300877711 0.009131280726796757 0.009137874917819281 0.009393037310958127 0.009192205173416195 0.009530426620087936 0.00941238739465376 0.009252321289575828 0.009167889056175871 0.009622717946840333 0.009285854843362272 0.009276989645550265 0.009200271710982262 0.00910375712100282 0.009271179360471442 0.009225964104447594 0.009161961304483487 0.009228505603863483 0.009229955884435254 0.009249845091904848 0.009055180888912034 0.009235637914226038 0.009196844445864051 0.009220199632590142 0.009104355140810576 0.009239204290971467
11 154 0.009357304101069202 0 0 0.00926387320611793 0.009221613366784927 0.00940735248178116 0.009267134467367329 0.009345129516813286 0.009338066189754619 0.009205026101801612 0.00924065991389925 0.009488281407895592 0.009287959788506672 0.009657295819545155 0.009549391930392686 0.009389189661171297 0.009295123761725178 0.00968175581957778 0.00942831203548758 0.009427363341892198 0.009333375510271455 0.009226467552659367 0.009369992107637948 0.009317102072724603 0.009235352916062983 0.009333145186724666 0.00936850503666277 0.009303854560078685 0.009154212415534138 0.009320328539459332 0.009302242383664252 0.00926385728954083 0.009217322384959948 0.009345674118980206
12 168 0.009453737292734767 0 0 0.009357383450976293 0.009294525330416383 0.009416876899933715 0.009355342195318122 0.009426309562530533 0.009432037428972166 0.009307663722958296 0.009320942888082972 0.0096066744486999 0.00935530065583458 0.00974664141576591 0.009620208562551363 0.009506086737562406 0.009355749875453439 0.009793166989931787 0.009599033026832399 0.009590246903494767 0.009458131735571087 0.009295707507955 0.009459221341322153 0.009400828728289786 0.009324804162876081 0.009421138699951656 0.00948633084055705 0.009389866218179629 0.009259169555854867 0.009407431330021249 0.009407641799880259 0.009384741354190016 0.009309236978752619 0.00942766729675033
13 182 0.009568433405236281 0 0 0.009478141358278206 0.009412398595013185 0.00950844989758569 0.009437625041552699 0.009562252430941432 0.009558619716856896 0.00943977477536603 0.00944382087237912 0.009795091292801084 0.009483420967645928 0.009872239290234355 0.009755779853781454 0.009647623974174582 0.009470954448921202 0.009971515411881307 0.009738501441472659 0.009719518771816316 0.00951836078518689 0.00938531175053424 0.009535535758728647 0.009497511776180459 0.00943619373235315 0.00958859940926523 0.00960064736914989 0.009484800583251725 0.009352397534597467 0.009536027598570798 0.009527871029466192 0.009450966434418367 0.00938562017845563 0.009548474846704057
14 196 0.009560924474183075 0 0 0.009440857506878233 0.00940612529882768 0.009517347961968039 0.009423189623164779 0.009577141188045826 0.009535253395451858 0.009404844071447717 0.009440796435450718 0.009781940141909444 0.009501069962051112 0.009860100717247742 0.009746891266532694 0.009643774475404591 0.00946808208783136 0.009993712567655052 0.009740429425964474 0.00973198078950449 0.0094973714591658 0.009397875863912216 0.009613399965168693 0.009460917614278804 0.00941328825777445 0.009596006681454898 0.009588481864398089 0.00942738909574458 0.009363926095205623 0.00948387728157552 0.009477735861729059 0.009429276873649159 0.009405111444307489 0.009505213048680872
15 210 0.009642770826315374 0 0 0.009515859671915365 0.009408389064466073 0.00958429699357052 0.009519267184412015 0.009685855391139163 0.009590381080587376 0.00946069395574667 0.00949454431902394 0.009898883192486928 0.009572321984369135 0.009875718498546538 0.009828989916398023 0.009677647259988995 0.009572467279110932 0.01015316833604489 0.009871202046351297 0.009825995727655426 0.009616522711862118 0.009477527612212483 0.009757322422827081 0.009533320010784333 0.009476400854402553 0.00971197354735921 0.009658884782764597 0.009508569707993977 0.009448587538618622 0.009607319301630404 0.009520811421507585 0.009495664202020755 0.00948704603028515 0.009628867193564827
16 224 0.009484474223822256 0 0 0.009359216705406534 0.009243305768050518 0.009436015952741298 0.009345526338528936 0.009527806586202609 0.009467841152117889 0.009252486620438444 0.009312278571390723 0.009749158880184017 0.009412155857754541 0.009766122670557986 0.009652269019590362 0.009506460274326944 0.00944885727563331 0.010031457452451771 0.009793119074916949 0.009662863983271541 0.009446560321440145 0.009327600026500233 0.009589447249377181 0.00934469743541553 0.00931105655371147 0.00957533225824615 0.009531535012521054 0.0093153277504315 0.009292379376587495 0.009431478480223332 0.00934836301069624 0.009324865163810269 0.009266825647324914 0.00952021536805675
17 238 0.009412125869022741 0 0 0.00931502862667688 0.00914124980820051 0.009321853828861054 0.009334240680745523 0.009544262792221198 0.009438710889178002 0.009180105871271176 0.00925230488623902 0.009659304697585521 0.009311088498621174 0.00968128438337157 0.009557052842077177 0.009381504834228107 0.00936204317740609 0.00991959864977424 0.00973737841560802 0.009635903657222495 0.009378756055449968 0.009265358046750707 0.009520984820152867 0.009255320038184162 0.009223257667188471 0.009499757161365986 0.009458025981172645 0.00923787418503054 0.009214848823237034 0.009339288155775033 0.009258144589919215 0.009281725293772554 0.009166935352818128 0.009442053722683003
18 252 0.009331018807504105 0 0 0.009247504181647557 0.009060760345745246 0.009237895585337306 0.009241207854034877 0.00947144416519155 0.009335449345774327 0.009126960531387906 0.00916606055366701 0.0095083682442384 0.00923463076682402 0.00960218890290186 0.009476419795406666 0.009306253286243656 0.009373369793233954 0.009831648394022648 0.009700594092045383 0.009585400487370785 0.009331107585934037 0.009206857022419945 0.009455738332368032 0.00914785593099194 0.009202506169446217 0.009424919967857815 0.009379923855520679 0.00916378047526812 0.009130990065119434 0.00926776492054129 0.009138542740145646 0.009163360175641127 0.009039824243554448 0.009383228050252997
19 266 0.009281013009450487 0 0 0.009203892114099057 0.00900602518163871 0.009160808198038684 0.009144497398758097 0.009403914243410876 0.009297896016908303 0.009045652133101025 0.00914693412592963 0.009434022489537557 0.00918034977464056 0.009556517479299866 0.009390681730915363 0.009265042136143667 0.009321008237687204 0.009778616130503178 0.009657351460685602 0.009543157964389955 0.009281505408012408 0.009135101419422456 0.009396632959601477 0.009097268755942358 0.009133884631460344 0.009393516914680761 0.00932730105924431 0.009112479344933463 0.00908599333249976 0.009207390772680903 0.009114950502135377 0.009098546591515601 0.008962567484529714 0.009355873369698148
20 280 0.009265284848063618 0 0 0.00917639017253473 0.008993042870438332 0.00916963461520865 0.009124602877916893 0.009366406040951295 0.009286440753761387 0.009034691037003634 0.009152212296947149 0.009378570907819827 0.009139113909472191 0.00953452436977137 0.00935800561450148 0.009266152171147438 0.009322402067743131 0.009779278081850858 0.009661152701555546 0.00950986449784143 0.009279789342704205 0.009127779075127535 0.009414574977671447 0.009079220698137425 0.00913132056405611 0.009377020207293746 0.009299199752621657 0.009109266040811363 0.00907243236256814 0.009158643961821982 0.00911858871937221 0.009072153442007083 0.008943114421370007 0.009357283390941414
