% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=579650, Mon Feb 24 16:43:30 2025
1 14 -0.012754303878888339 -0.0026674235844276373 0.0021908456765253746 0.0120106254528582 0.9714616063330266 0.9771442779744486 0.9805071533560815 0.9904566912369185 0.9919810627891908 0.9973970780316082 0.997990994013746 0.998508958611088 0.999187358722024 0.9994578539955778 0.9997234833753368 0.9998906634581631 1.000044797210657 1.0002310940664836 1.0005095324387678 1.000908729515417 1.0011243520080693 1.0013548720791952 1.0018944577449855 1.0019469303884727 1.0023612937836337 1.0028193242469539 1.0030134561090556 1.0032435616666802 1.0036151377092308 1.0053806284177962 1.0054086367554458 1.0059754176635307 1.011384844288891 1.016774140976849 1.0267201467777254
2 28 -0.016444128749549432 -0.004100890366102967 0.0035167070490603816 0.014792772698797646 0.9714616063330266 0.9771442779744486 0.9805071533560815 0.9904566912369185 0.9919810627891908 0.9973970780316082 0.997990994013746 0.998508958611088 0.999187358722024 0.9994578539955778 0.9997234833753368 0.9998906634581631 1.000044797210657 1.0002310940664836 1.0005095324387678 1.000908729515417 1.0011243520080693 1.0013548720791952 1.0018944577449855 1.0019469303884727 1.0023612937836337 1.0028193242469539 1.0030134561090556 1.0032435616666802 1.0036151377092308 1.0053806284177962 1.0054086367554458 1.0059754176635307 1.011384844288891 1.016774140976849 1.0267201467777254
3 42 -0.01773542613033768 -0.005082876021999815 0.004545780364918788 0.01684465534980069 0.9714616063330266 0.9771442779744486 0.9805071533560815 0.9904566912369185 0.9919810627891908 0.9973970780316082 0.997990994013746 0.998508958611088 0.999187358722024 0.9994578539955778 0.9997234833753368 0.9998906634581631 1.000044797210657 1.0002310940664836 1.0005095324387678 1.000908729515417 1.0011243520080693 1.0013548720791952 1.0018944577449855 1.0019469303884727 1.0023612937836337 1.0028193242469539 1.0030134561090556 1.0032435616666802 1.0036151377092308 1.0053806284177962 1.0054086367554458 1.0059754176635307 1.011384844288891 1.016774140976849 1.0267201467777254
4 56 -0.02863880785863639 -0.0055489880746066615 0.005351666422180764 0.023868963242085452 0.9714616063330266 0.9771442779744486 0.9805071533560815 0.9904566912369185 0.9919810627891908 0.9973970780316082 0.997990994013746 0.998508958611088 0.999187358722024 0.9994578539955778 0.9997234833753368 0.9998906634581631 1.000044797210657 1.0002310940664836 1.0005095324387678 1.000908729515417 1.0011243520080693 1.0013548720791952 1.0018944577449855 1.0019469303884727 1.0023612937836337 1.0028193242469539 1.0030134561090556 1.0032435616666802 1.0036151377092308 1.0053806284177962 1.0054086367554458 1.0059754176635307 1.011384844288891 1.016774140976849 1.0267201467777254
5 70 -0.03971389654911033 -0.006164551457168509 0.006203831553236747 0.026018881000941765 0.9714616063330266 0.9771442779744486 0.9805071533560815 0.9904566912369185 0.9919810627891908 0.9973970780316082 0.997990994013746 0.998508958611088 0.999187358722024 0.9994578539955778 0.9997234833753368 0.9998906634581631 1.000044797210657 1.0002310940664836 1.0005095324387678 1.000908729515417 1.0011243520080693 1.0013548720791952 1.0018944577449855 1.0019469303884727 1.0023612937836337 1.0028193242469539 1.0030134561090556 1.0032435616666802 1.0036151377092308 1.0053806284177962 1.0054086367554458 1.0059754176635307 1.011384844288891 1.016774140976849 1.0267201467777254
6 84 -0.060856189515530026 -0.00770690028290591 0.007160218473665554 0.028440803561563924 0.9714616063330266 0.9771442779744486 0.9805071533560815 0.9904566912369185 0.9919810627891908 0.9973970780316082 0.997990994013746 0.998508958611088 0.999187358722024 0.9994578539955778 0.9997234833753368 0.9998906634581631 1.000044797210657 1.0002310940664836 1.0005095324387678 1.000908729515417 1.0011243520080693 1.0013548720791952 1.0018944577449855 1.0019469303884727 1.0023612937836337 1.0028193242469539 1.0030134561090556 1.0032435616666802 1.0036151377092308 1.0053806284177962 1.0054086367554458 1.0059754176635307 1.011384844288891 1.016774140976849 1.0267201467777254
7 98 -0.07048613196380864 -0.008356220805447772 0.008355240727758135 0.03483527808740344 0.9714616063330266 0.9771442779744486 0.9805071533560815 0.9904566912369185 0.9919810627891908 0.9973970780316082 0.997990994013746 0.998508958611088 0.999187358722024 0.9994578539955778 0.9997234833753368 0.9998906634581631 1.000044797210657 1.0002310940664836 1.0005095324387678 1.000908729515417 1.0011243520080693 1.0013548720791952 1.0018944577449855 1.0019469303884727 1.0023612937836337 1.0028193242469539 1.0030134561090556 1.0032435616666802 1.0036151377092308 1.0053806284177962 1.0054086367554458 1.0059754176635307 1.011384844288891 1.016774140976849 1.0267201467777254
8 112 -0.0801012157642182 -0.009599972757080188 0.009044642622573672 0.038183636784056535 0.9714616063330266 0.9771442779744486 0.9805071533560815 0.9904566912369185 0.9919810627891908 0.9973970780316082 0.997990994013746 0.998508958611088 0.999187358722024 0.9994578539955778 0.9997234833753368 0.9998906634581631 1.000044797210657 1.0002310940664836 1.0005095324387678 1.000908729515417 1.0011243520080693 1.0013548720791952 1.0018944577449855 1.0019469303884727 1.0023612937836337 1.0028193242469539 1.0030134561090556 1.0032435616666802 1.0036151377092308 1.0053806284177962 1.0054086367554458 1.0059754176635307 1.011384844288891 1.016774140976849 1.0267201467777254
9 126 -0.08724990163699599 -0.010047334448050144 0.009706322414654885 0.04216122689862447 0.9714616063330266 0.9771442779744486 0.9805071533560815 0.9904566912369185 0.9919810627891908 0.9973970780316082 0.997990994013746 0.998508958611088 0.999187358722024 0.9994578539955778 0.9997234833753368 0.9998906634581631 1.000044797210657 1.0002310940664836 1.0005095324387678 1.000908729515417 1.0011243520080693 1.0013548720791952 1.0018944577449855 1.0019469303884727 1.0023612937836337 1.0028193242469539 1.0030134561090556 1.0032435616666802 1.0036151377092308 1.0053806284177962 1.0054086367554458 1.0059754176635307 1.011384844288891 1.016774140976849 1.0267201467777254
10 140 -0.0939429907186809 -0.011471956167206433 0.010084054628812913 0.0502813407720879 0.9714616063330266 0.9771442779744486 0.9805071533560815 0.9904566912369185 0.9919810627891908 0.9973970780316082 0.997990994013746 0.998508958611088 0.999187358722024 0.9994578539955778 0.9997234833753368 0.9998906634581631 1.000044797210657 1.0002310940664836 1.0005095324387678 1.000908729515417 1.0011243520080693 1.0013548720791952 1.0018944577449855 1.0019469303884727 1.0023612937836337 1.0028193242469539 1.0030134561090556 1.0032435616666802 1.0036151377092308 1.0053806284177962 1.0054086367554458 1.0059754176635307 1.011384844288891 1.016774140976849 1.0267201467777254
