% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=614516, Tue Feb 25 16:42:42 2025, <python>{}</python>
1 13 0.009273104348699846 1.0000480011520185 -492.0 -4.9200000000000000e+02 -11.0 -8.0 135.0   
2 26 0.008943655193705746 1.0667757613989508 -1000.0 -1.0000000000000000e+03 -10.0 -8.0 3.0   
